cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,telefono,email,codpost,web_megcba,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,nivel
"200572","20061200","200612","0",1.000000000000000,Avda. Juan Bautista Alberdi 1845,Avda. Juan Bautista Alberdi 1845,Esc. Técnica N° 05 María de los Remedios de Escalada de San Martin,ET 05,4631-3115/2130,det_5_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/tecnica,SecCom,Nivel Secundario Común,TEC,Escuela Técnica,Dirección de Educación Técnica,Ministerio de Educación,11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100775.131598000007216,100048.778212000004714,Secundario Común
"200573","20119300","201193","0",1.000000000000000,Varela 1425,Varela 1425,Escuela Infantil N° 04/11°,EI 04/11,4633-2011,dei_ei4_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,Ministerio de Educación,11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100891.644797000000835,98319.985511799997767,Inicial Común
"200573","20236344","202363","44",1.000000000000000,Varela 1425,Varela 1425,Centro de Actividades Infantiles y Juveniles Flores,CAIyJ Flores,4342-5685/2384INT628,clubdejovenes@buenosaires.gob.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/dgie/clubes_infantiles.php?menu_id=31761,OSECom,Otros Servicios Educativos de la modalidad Común,CAIJ,Centro de Actividades Infantiles y Juveniles,Subsecretaría de Coordinación Pedagógica y Equidad Educativa,Ministerio de Educación,11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100891.644797000000835,98319.985511799997767,Otros Servicios Educativos de la modalidad Común
"200574","20061100","200611","0",1.000000000000000,Avda. Carabobo 286,Avda. Carabobo 286,Liceo N° 05 Pascual Guaglianone,Lic 05,4631-3588/8784,dem_lic5_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecCom,Nivel Secundario Común,LIC,Liceo,Dirección de Educación Media,Ministerio de Educación,11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100781.125398000003770,99904.781311700004153,Secundario Común
"200556","20134400","201344","0",1.000000000000000,Varela 358,Varela 358,Esc. Primaria Común N° 08 Cnel. Ing. Pedro Antonio Cerviño,EPjs 08,4612-5296,dep_epc8_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,Ministerio de Educación,11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",99978.126497699980973,99496.824211700004525,Primario Común
"200574","20107900","201079","0",1.000000000000000,Avda. Carabobo 286,Avda. Carabobo 286,Esc. Técnica N° 18 José Antonio Alvarez Condarco,ET 18,4631-5943,det_18_de11@bue.edu.ar / et18de11@gmail.com.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/tecnica,SecCom,Nivel Secundario Común,TEC,Escuela Técnica,Dirección de Educación Técnica,Ministerio de Educación,11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100781.125398000003770,99904.781311700004153,Secundario Común
"200575","20048700","200487","0",1.000000000000000,Pumacahua 390,Pumacahua 390,Esc. de Comercio N° 21 Cap. de Navío Hipólito Bouchard,EC 21,4633-0147/ 4634-1839,dem_ec21_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecCom - SecAdu,Nivel Secundario Común y Secundario de Jóvenes y Adultos,EC,Escuela de Comercio,Dirección de Educación Media,Ministerio de Educación,11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100929.118698000005679,99826.776811699994141,Secundario Común - Secundario de Jóvenes y Adultos
"200576","20011700","200117","0",1.000000000000000,Avda. San Pedrito 341,Avda. San Pedrito 341,Jardín de Infantes Integral N° 01/11°,JII 01/11,4637-4875,dei_jii1_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JII,Jardín de Infantes Integral,Dirección de Educación Inicial,Ministerio de Educación,11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",99573.130297700001393,99367.844211599993287,Inicial Común
"200053","20172500","201725","0",1.000000000000000,Avda. Pte. Figueroa Alcorta 2977,Avda. Pte. Figueroa Alcorta 2977,Instituto de Formación Técnica Superior N° 15,IFTS 15 ATC,4808-2598,dfts_ifts15_de1@bue.edu.ar,C1425,http://www.buenosaires.gob.ar/educacion/estudiantes/terciario/formacion-tecnica-superior,SNUCom - OSEAdu,Nivel Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,IFTS,Instituto de Formación Técnica Superior,Dirección de EducaciónTécnica Superior,Ministerio de Educación,1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",106046.236397000000579,105392.435511000003316,Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200579","20078000","200780","0",1.000000000000000,Mariano Acosta 1071,Mariano Acosta 1071,Esc. Primaria Común N° 21 Maria Sklodowska de Curie,EPjs 21,4612-4826,dep_epc21_de11@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,Ministerio de Educación,11.000000000000000,9.000000000000000,PARQUE AVELLANEDA,06 - HOSP PIÑERO,"1",99221.103297699999530,98535.877811700003804,Primario Común
"200579","20132501","201325","1",1.000000000000000,Mariano Acosta 1071,Mariano Acosta 1071,Jardín de Infantes Nucleado A (EPCjs 21/11°)  Baldomero Fernández Moreno,JIN A-01 (21),4613-6861,dei_jina20_de11@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,11.000000000000000,9.000000000000000,PARQUE AVELLANEDA,06 - HOSP PIÑERO,"1",99221.103297699999530,98535.877811700003804,Inicial Común
"200582","20203001","202030","1",1.000000000000000,Baldomero Fernández Moreno 1783,Baldomero Fernández Moreno 1783,Centro de Formación Profesional N° 25 (anexo 1) - Instituto San Martín,CFP 25 (a1),4671-0010,cfp25_de12@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,CFP,Centro de Formación Profesional,Gerencia Operativa de Formación Profesional,Ministerio de Educación,11.000000000000000,7.000000000000000,PARQUE CHACABUCO,06 - HOSP PIÑERO,"2",101173.386597000004258,99519.688911699995515,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200582","20274301","202743","1",1.000000000000000,Baldomero Fernández Moreno 1783,Baldomero Fernández Moreno 1783,Programa Contextos de Encierro Instituto San Martín,PrCE ISan Martín,4340-8159/4632-3452,deaa_ce_administracion@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,PriAdu - SecAdu,Nivel Primario y Secundario de Jóvenes y Adultos,PCE,Programa en Contextos de Encierro,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,11.000000000000000,7.000000000000000,PARQUE CHACABUCO,06 - HOSP PIÑERO,"1",101173.386597000004258,99519.688911699995515,Primario de Jóvenes y Adultos - Secundario de Jóvenes y Adultos
"200583","20301200","203012","0",1.000000000000000,Mariano Acosta 140,Mariano Acosta 140,UGEE N° 17 Bachillerato Popular de Jóvenes y Adultos Sergio Karakachoff,UGEE 17 B.Pop Karakachoff,2063-3605,bpskarakachoff@gmail.com,C1407,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,SecAdu,Nivel Secundario de Jóvenes y Adultos,UE,Unidad de Gestión Educativa Experimental,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,11.000000000000000,10.000000000000000,FLORESTA,06 - HOSP PIÑERO,"1",98430.652897899999516,99326.705511599997408,Secundario de Jóvenes y Adultos
"200584","20022002","200220","2",1.000000000000000,Yerbal 2370,Yerbal 2370,Jardín de Infantes Nucleado A (EPCjc 01/12°),JIN A-02 (01),4582-0957,dei_jina4_de12@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,12.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100060.043097999994643,100186.033911999998963,Inicial Común
"200781","20136300","201363","0",1.000000000000000,Cnel. Ramón Lista 5256,Cnel. Ramón Lista 5242,Jardín de Infantes Nucleado C (EPCjs 16/17º) Lola Mora [Sede],JIN C-00 (16),S/D,S/D,C1417,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"0",17.000000000000000,11.000000000000000,VILLA DEVOTO,11 - HOSP VELEZ SARSFIELD,"3",94475.342698600012227,101670.006011000019498,Inicial Común
"200585","20103100","201031","0",1.000000000000000,Caracas 10,Caracas 10,Esc. Primaria p/Adultos N° 02 Florencio Varela,EPA 02,4611-7452,prim.adultos2de12@gmail.com/deaa_ep2_de12@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,12.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100170.817197999989730,100106.802112000004854,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200586","20216500","202165","0",1.000000000000000,Joaquín V. González 180,Joaquín V. González 180,Centro Educativo Complementario de Idiomas Extranjeros N° 12,CECIE 12,4671-0194,dep_cecdie12_de12@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,OSECom,Otros Servicios Educativos de la modalidad Común,CECDIE,Centro Educativo Complementario de Idioma Extranjero,Dirección de Educación Primaria,Ministerio de Educación,12.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"1",98468.173497900002985,99799.880811499999254,Otros Servicios Educativos de la modalidad Común
"200586","20023800","200238","0",1.000000000000000,Joaquín V. González 180,Joaquín V. González 180,Esc. Primaria p/Adultos N° 03 Emilio Giménez Zapiola,EPA 03,4671-0194,prim.adultos3de12@gmail.com,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,12.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"1",98468.173497900002985,99799.880811499999254,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200586","20019600","200196","0",1.000000000000000,Joaquín V. González 180,Joaquín V. González 180,Esc. Primaria Común N° 03 Emilio Giménez Zapiola,EPjc 03,4671-0194,dep_epc3_de12@bue.edu.ar /escuela03de12@yahoo.com.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,Ministerio de Educación,12.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"1",98468.173497900002985,99799.880811499999254,Primario Común
"200586","20017700","200177","0",1.000000000000000,Joaquín V. González 180,Bacacay 3732,Jardín de Infantes Nucleado D (EPCjc 03/12°) [Sede],JIN D-00 (03),4674-3732,dei_jind3_de12@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,12.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"1",98468.173497900002985,99799.880811499999254,Inicial Común
"200587","20022000","200220","0",1.000000000000000,Caracas 1249,Caracas 1249,Jardín de Infantes Nucleado A (EPCjs 04/12°) [Sede],JIN A-00 (04),4582-0957,dei_jina4_de12@bue.edu.ar / jinade12@yahoo.com.ar,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,12.000000000000000,11.000000000000000,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99655.466597899998305,101459.793411000006017,Inicial Común
"200587","20100500","201005","0",1.000000000000000,Caracas 1249,Caracas 1249,Esc. Primaria Común N° 04 Provincia de La Pampa,EPjs 04,4581-1874,dep_epc4_de12@bue.edu.ar/escuela4de12@gmail.com,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,Ministerio de Educación,12.000000000000000,11.000000000000000,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99655.466597899998305,101459.793411000006017,Primario Común
"200587","20302706","203027","6",1.000000000000000,Caracas 1249,Caracas 1245,ESEA en Danza Mastrazzi Curso Vocacional de Danza y Expresión Corporal Juvenil N° 05,CV Dan Juv 05,4581-1874,dea_ed300_de1@bue.edu.ar,C1416,http://www.buenosaires.gob.ar/areas/educacion/niveles/art/?menu_id=9765,OSECom,Otros Servicios Educativos de la modalidad Común,ESEA,Escuela Superior de Educación Artística,Dirección de Educación Artística,Ministerio de Educación,12.000000000000000,11.000000000000000,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99655.466597899998305,101459.793411000006017,Otros Servicios Educativos de la modalidad Común
"200588","20100700","201007","0",1.000000000000000,Gral. José Gervasio de Artigas 878,Gral. José Gervasio de Artigas 878,Esc. Primaria Común N° 05 República de El Salvador,EPjc 05,4611-5736,dep_epc5_de12@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,Ministerio de Educación,12.000000000000000,7.000000000000000,FLORES,01 - HOSP ALVAREZ,"1",99573.196197800003574,100937.808510999995633,Primario Común
"200588","20022003","200220","3",1.000000000000000,Gral. José Gervasio de Artigas 878,Gral. José Gervasio de Artigas 878,Jardín de Infantes Nucleado A (EPCjc 05/12°),JIN A-03 (05),4611-5436,jinade12@yahoo.com.ar,C1404,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,12.000000000000000,7.000000000000000,FLORES,01 - HOSP ALVAREZ,"1",99573.196197800003574,100937.808510999995633,Inicial Común
"200589","20017900","200179","0",1.000000000000000,Caracas 2057,San Blas 2238,Esc. Domiciliaria N° 01 sede,EDom 01 (s),"51976223",edom1_de12@bue.edu.ar,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,OSECom,Otros Servicios Educativos de la modalidad Común,DOM,Escuela Domiciliaria,Dirección de Educación Especial,Ministerio de Educación,12.000000000000000,11.000000000000000,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99092.212197999993805,102406.519310999996378,Otros Servicios Educativos de la modalidad Común
"200589","20093600","200936","0",1.000000000000000,Caracas 2057,Caracas 2057,Esc. Primaria Común N° 06 Dr. Alfredo L. Palacios,EPjs 06,4581-8527,dep_epc6_de12@bue.edu.ar,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,Ministerio de Educación,12.000000000000000,11.000000000000000,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99092.212197999993805,102406.519310999996378,Primario Común
"200589","20147001","201470","1",1.000000000000000,Caracas 2057,Caracas 2057,Jardín de Infantes Nucleado B (EPCjs 06/12°),JIN B-01 (06),4583-8766,jinbde12@gmail.com       dei_jinb8_de12@bue.edu.ar,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,12.000000000000000,11.000000000000000,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99092.212197999993805,102406.519310999996378,Inicial Común
"200619","20055700","200557","0",1.000000000000000,Rafaela 5159,Rafaela 5159,Esc. Primaria Común N° 01 Prof. Jose Onaindia,EPjc 01,4683-3311,dep_epc1_de13@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,Ministerio de Educación,13.000000000000000,10.000000000000000,VILLA LURO,09 - HOSP SANTOJANNI,"1",96650.173598099994706,98819.979411499996786,Primario Común
"200590","20021900","200219","0",1.000000000000000,San Blas 2962,San Blas 2962,Esc. Primaria Común N° 07 Jorge Newbery,EPjs 07,4581-3098,dep_epc7_de12@bue.edu.ar / newberyesc712@yahoo.com.ar,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,Ministerio de Educación,12.000000000000000,11.000000000000000,VILLA SANTA RITA,01 - HOSP ALVAREZ,"1",98281.266698099992936,101918.840511000002152,Primario Común
"200590","20147002","201470","2",1.000000000000000,San Blas 2962,San Blas 2962,Jardín de Infantes Nucleado B (EPCjs 07/12°),JIN B-02 (07),4583-8766,dei_jinb8_de12@bue.edu.ar /jinbde12@gmail.com,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,12.000000000000000,11.000000000000000,VILLA SANTA RITA,01 - HOSP ALVAREZ,"1",98281.266698099992936,101918.840511000002152,Inicial Común
"200591","20103300","201033","0",1.000000000000000,Gral. César Díaz 3050,Gral. César Díaz 3050,Esc. Primaria p/Adultos N° 08 Quintino Bocayuva,EPA 08,4581-4016,prim.adultos8de12@gmail.com/deaa_ep8_de12@bue.edu.ar,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,12.000000000000000,11.000000000000000,VILLA SANTA RITA,01 - HOSP ALVAREZ,"1",98394.247298000002047,101516.844910999992862,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
